"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"4379","서울특별시 영등포구 신길동","4518","4518","0000","우성2","64.4000","202505","02","103,000","1","7","개인","개인","1986","대방천로 180","-","중개거래","서울 영등포구","25.07.29"
"4380","서울특별시 송파구 가락동","161-1","0161","0001","현대(60동)","82.1600","202505","02","114,300","-","10","개인","개인","1991","오금로38길 5-19","-","중개거래","서울 송파구","25.08.12"
"4381","서울특별시 영등포구 신길동","4501","4501","0000","우창","66.8200","202505","02","99,500","2","12","개인","개인","1983","여의대방로5길 6","-","중개거래","서울 동작구, 서울 송파구","25.07.30"
"4382","서울특별시 양천구 목동","956","0956","0000","롯데캐슬위너","84.9900","202505","02","115,000","107","4","개인","개인","2005","목동중앙북로 38","-","중개거래","서울 양천구","25.07.25"
"4383","서울특별시 동작구 신대방동","707","0707","0000","현대","84.5700","202505","02","97,000","101","11","개인","개인","1996","여의대방로 28","-","중개거래","서울 동작구","25.07.02"
"4384","서울특별시 영등포구 영등포동","647","0647","0000","영등포푸르지오","79.7770","202505","02","104,000","112","1","개인","개인","2002","도신로29길 28","-","중개거래","서울 영등포구","25.08.08"
"4385","서울특별시 광진구 자양동","670","0670","0000","현대3","84.9000","202505","02","105,000","302","8","개인","개인","1996","뚝섬로58길 101","-","중개거래","서울 광진구","25.08.22"
"4386","서울특별시 강동구 둔촌동","89","0089","0000","현대4","84.9400","202505","02","98,000","102","4","개인","개인","1996","진황도로61길 7","-","중개거래","서울 강동구","25.08.01"
"4387","서울특별시 광진구 자양동","670","0670","0000","현대3","84.9000","202505","02","109,000","301","1","개인","개인","1996","뚝섬로56가길 10","-","중개거래","서울 광진구","25.07.11"
"4388","서울특별시 동작구 본동","481","0481","0000","신동아","84.4600","202505","01","107,500","7","4","개인","개인","1993","매봉로 134","-","중개거래","서울 동작구","25.09.30"
"4389","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","84.9400","202505","01","99,000","106","1","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.06.30"
"4390","서울특별시 성북구 하월곡동","225","0225","0000","래미안월곡","84.5890","202505","01","96,800","109","11","개인","개인","2006","오패산로 90","-","중개거래","서울 강북구, 서울 성북구","25.07.09"
"4391","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","84.9400","202505","01","103,000","107","1","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.08.26"
"4392","서울특별시 마포구 중동","392","0392","0000","마포중동현대","84.9000","202505","01","100,000","105","8","개인","개인","2001","성암로 91","-","중개거래","서울 마포구","25.07.30"
"4393","서울특별시 강동구 고덕동","486","0486","0000","아남1","84.9100","202505","01","110,200","5","17","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구, 서울 서초구","25.07.31"
"4394","서울특별시 동작구 사당동","1149","1149","0000","사당롯데캐슬2차","84.6140","202505","01","113,000","202","2","개인","개인","2004","사당로27길 181","-","중개거래","서울 동작구, 서울 은평구","25.07.24"
"4395","서울특별시 동작구 사당동","1139","1139","0000","사당자이","84.4900","202505","01","99,000","105","14","개인","개인","1999","사당로2가길 102","-","중개거래","서울 동작구","25.07.25"
"4396","서울특별시 구로구 신도림동","432-1","0432","0001","SKVIEW","84.9800","202505","01","102,500","104","26","개인","개인","2006","경인로 638","-","중개거래","서울 구로구, 서울 영등포구","25.08.12"
"4397","서울특별시 강동구 명일동","270","0270","0000","삼익가든","82.4500","202505","01","113,000","2","4","개인","개인","1984","상암로 225","-","중개거래","서울 강동구","25.06.27"
"4398","서울특별시 광진구 자양동","792","0792","0000","자양10차현대홈타운","84.4600","202505","01","106,000","1006","9","개인","개인","2002","뚝섬로34길 25-19","-","중개거래","서울 광진구","25.07.18"
"4399","서울특별시 동대문구 휘경동","375","0375","0000","휘경해모로프레스티지","84.8800","202505","01","99,000","101","3","개인","개인","2021","외대역동로1길 60-3","-","중개거래","서울 동대문구","25.08.22"
"4400","서울특별시 강동구 명일동","270","0270","0000","삼익가든","82.4500","202505","01","113,000","-","4","개인","개인","1984","상암로 225","20250501","중개거래","서울 강동구","-"
"4401","서울특별시 성북구 하월곡동","225","0225","0000","래미안월곡","84.5890","202505","01","96,000","102","9","개인","개인","2006","오패산로 90","-","중개거래","서울 성북구","25.07.30"
"4402","서울특별시 영등포구 양평동3가","101","0101","0000","양평현대6차","84.9400","202505","01","112,000","603","21","개인","개인","2000","선유로 207","-","중개거래","서울 영등포구","25.07.14"
"4403","서울특별시 동작구 신대방동","707","0707","0000","현대","84.5700","202505","01","96,000","101","16","개인","개인","1996","여의대방로 28","-","중개거래","서울 동작구","25.06.30"
"4404","서울특별시 강동구 암사동","509","0509","0000","선사현대아파트","72.8500","202505","01","108,000","110","15","개인","개인","2000","상암로 11","-","중개거래","서울 강동구","25.08.29"
"4405","서울특별시 강남구 신사동","524-8","0524","0008","RudenHouse","84.9800","202505","01","105,000","1","3","개인","개인","2007","강남대로162길 41-8","-","중개거래","서울 강남구","25.06.04"
"4406","서울특별시 성북구 보문동6가","458","0458","0000","보문파크뷰자이","72.9000","202505","01","106,600","106동","16","개인","개인","2017","보문사길 111","-","중개거래","서울 동대문구","25.08.11"
"4407","서울특별시 영등포구 양평동3가","101","0101","0000","양평현대6차","84.9400","202505","01","112,000","-","21","개인","개인","2000","선유로 207","20250610","중개거래","서울 영등포구","-"
"4408","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202505","01","110,400","203","9","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.07.22"
"4409","서울특별시 동작구 상도동","450","0450","0000","상도동래미안1차","84.9590","202505","01","104,000","105","1","개인","개인","2004","등용로 37","-","중개거래","서울 동작구","25.08.11"
"4410","서울특별시 동작구 상도동","530","0530","0000","롯데캐슬비엔","84.9500","202505","01","114,000","102","5","개인","개인","2010","양녕로 170","-","중개거래","서울 동작구","25.08.22"
"4411","서울특별시 동작구 사당동","1138","1138","0000","삼호그린","84.7200","202505","01","98,000","-","12","개인","개인","1999","사당로2가길 188","-","중개거래","서울 동작구","25.07.21"
"4412","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202505","01","110,000","202","13","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.08.29"
"4413","서울특별시 영등포구 신길동","4518","4518","0000","우성2","84.4700","202504","30","113,800","7","3","개인","개인","1986","대방천로 180","-","중개거래","서울 영등포구","25.06.19"
"4414","서울특별시 관악구 봉천동","1708","1708","0000","두산","84.8700","202504","30","101,000","205","7","개인","개인","2000","은천로 86","-","중개거래","서울 관악구","25.08.25"
"4415","서울특별시 성동구 마장동","784","0784","0000","세림","72.8400","202504","30","97,500","-","4","개인","개인","1986","마장로42길 16","20250430","중개거래","서울 성동구","-"
"4416","서울특별시 강서구 등촌동","715","0715","0000","등촌동아이파크","84.9958","202504","30","103,000","120","10","개인","개인","2004","등촌로 163","-","중개거래","서울 강서구, 서울 양천구","25.09.04"
"4417","서울특별시 강동구 길동","400","0400","0000","길동우성","84.7500","202504","30","95,000","102","9","개인","개인","1994","천호대로193길 37","-","중개거래","서울 강동구","25.06.04"
"4418","서울특별시 강서구 염창동","300","0300","0000","강변한솔솔파크","84.6900","202504","30","101,000","-","6","개인","개인","2005","양천로63길 38","20250507","중개거래","서울 강서구","-"
"4419","서울특별시 강서구 염창동","300","0300","0000","강변한솔솔파크","84.6900","202504","30","101,000","108","6","개인","개인","2005","양천로63길 38","-","중개거래","서울 강서구","25.06.23"
"4420","서울특별시 강서구 염창동","299","0299","0000","강변힐스테이트","84.9900","202504","30","113,000","107","1","개인","개인","2005","양천로75길 19","-","중개거래","서울 강서구","25.08.13"
"4421","서울특별시 영등포구 신길동","4518","4518","0000","우성2","84.4700","202504","29","115,000","3","13","개인","개인","1986","대방천로 180","-","중개거래","서울 영등포구","25.07.11"
"4422","서울특별시 송파구 송파동","194-1","0194","0001","송파","83.9500","202504","29","99,000","-","6","개인","개인","2003","송파대로36길 5-8","-","중개거래","서울 송파구","25.09.04"
"4423","서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","84.9600","202504","29","98,500","111","11","개인","개인","2003","길음로9길 40","-","중개거래","서울 성북구","25.07.31"
"4424","서울특별시 서대문구 연희동","747","0747","0000","연희파크푸르지오","84.8003","202504","29","110,000","105","16","개인","개인","2018","홍제천로 136","-","중개거래","서울 서대문구","25.07.11"
"4425","서울특별시 양천구 신월동","1063","1063","0000","롯데캐슬","84.9660","202504","29","102,000","102","11","개인","개인","2014","중앙로29길 61","-","중개거래","서울 양천구","25.08.08"
"4426","서울특별시 동대문구 장안동","329-2","0329","0002","장안힐스테이트","84.7890","202504","29","105,500","1003","13","개인","개인","2007","장안벚꽃로1길 7","-","중개거래","서울 강남구, 서울 동대문구","25.07.17"
"4427","서울특별시 동대문구 장안동","587","0587","0000","동대문더퍼스트데시앙","84.9375","202504","29","103,200","204동","16","개인","개인","2019","장한로27가길 37","-","중개거래","서울 동대문구","25.07.25"
"4428","서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9000","202504","29","114,700","306","4","개인","개인","1995","노원로22길 71","-","중개거래","서울 노원구","25.09.15"
"4429","서울특별시 광진구 구의동","656","0656","0000","새한","84.9100","202504","29","101,000","104","1","개인","개인","2000","자양로26길 71","-","중개거래","서울 광진구","25.08.14"
"4430","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.9300","202504","29","99,500","101","25","개인","개인","2006","무학로6길 50","-","중개거래","서울 성동구","25.08.01"
"4431","서울특별시 동작구 신대방동","707","0707","0000","현대","84.5700","202504","29","96,800","105","8","개인","개인","1996","여의대방로 28","-","중개거래","서울 동작구","25.05.12"
"4432","서울특별시 영등포구 양평동3가","79","0079","0000","현대3차","84.6300","202504","28","100,500","301","13","개인","개인","1991","선유동2로 23","-","중개거래","서울 영등포구","25.06.20"
"4433","서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","72.9690","202504","28","107,000","107","15","개인","개인","2019","거북골로 84","-","중개거래","경기 고양시 덕양구","25.06.20"
"4434","서울특별시 강서구 가양동","448-1","0448","0001","가양강나루현대","84.9800","202504","28","105,500","108","11","개인","개인","1999","양천로 507","-","중개거래","서울 강서구, 서울 양천구","25.07.30"
"4435","서울특별시 강서구 내발산동","742","0742","0000","마곡수명산파크1단지","84.5300","202504","28","114,500","104","4","개인","개인","2007","강서로47길 108","-","중개거래","경기 부천시 원미구, 서울 강서구","25.06.26"
"4436","서울특별시 강동구 강일동","686","0686","0000","강일리버파크7단지","84.8300","202504","28","100,000","711","10","개인","개인","2009","아리수로98길 25","-","중개거래","서울 강동구","25.07.31"
"4437","서울특별시 성북구 장위동","322","0322","0000","래미안포레카운티","84.9700","202504","28","102,800","109","6","개인","개인","2021","장월로 160","-","중개거래","서울 성북구","25.08.11"
"4438","서울특별시 강서구 화곡동","1145","1145","0000","우장산롯데캐슬","85.0000","202504","28","113,000","-","15","개인","개인","2003","공항대로 382","20250513","중개거래","서울 강서구","-"
"4439","서울특별시 강서구 화곡동","1145","1145","0000","우장산롯데캐슬","85.0000","202504","28","113,000","107","15","개인","개인","2003","공항대로 382","-","중개거래","서울 강서구","25.06.30"
"4440","서울특별시 성동구 마장동","784","0784","0000","세림","72.8400","202504","28","97,500","1","4","개인","개인","1986","마장로42길 16","-","중개거래","서울 성동구","25.04.30"
"4441","서울특별시 마포구 염리동","161-1","0161","0001","중앙하이츠","83.8200","202504","28","110,000","101","1","개인","개인","1998","독막로 289","-","중개거래","서울 마포구","25.08.08"
"4442","서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","84.9600","202504","28","98,000","106","7","개인","개인","2003","길음로9길 40","-","중개거래","서울 성북구","25.06.16"
"4443","서울특별시 구로구 신도림동","432-1","0432","0001","SKVIEW","84.9600","202504","28","99,000","104","9","개인","개인","2006","경인로 638","-","중개거래","서울 구로구","25.07.31"
"4444","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202504","27","105,000","201","12","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.07.10"
"4445","서울특별시 동작구 신대방동","719","0719","0000","동작상떼빌","84.9800","202504","27","95,800","102","16","개인","개인","2006","신대방1가길 38","-","중개거래","서울 동작구","25.06.26"
"4446","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202504","27","110,000","201","6","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.07.30"
"4447","서울특별시 구로구 구로동","1267","1267","0000","신도림태영타운","84.8700","202504","27","103,000","102","24","개인","개인","2000","새말로 93","-","중개거래","서울 구로구","25.06.05"
"4448","서울특별시 양천구 신정동","336","0336","0000","청구","84.9900","202504","27","106,000","105","9","개인","개인","1992","신목로2길 11","-","중개거래","서울 양천구","25.05.20"
"4449","서울특별시 은평구 증산동","244","0244","0000","DMC우방","84.9900","202504","27","96,000","103","17","개인","개인","2000","증산로3길 26-1","-","중개거래","서울 은평구","25.09.05"
"4450","서울특별시 동작구 상도동","415","0415","0000","중앙하이츠빌","84.9883","202504","27","111,500","109","11","개인","개인","2003","상도로 320","-","중개거래","서울 동작구","25.07.24"
"4451","서울특별시 성북구 돈암동","643","0643","0000","길음역금호어울림센터힐","84.9800","202504","27","97,000","105","11","개인","개인","2014","동소문로34길 73","-","중개거래","서울 성북구","25.08.01"
"4452","서울특별시 서대문구 현저동","200","0200","0000","독립문극동(200-0)","84.8700","202504","27","112,000","101","14","개인","개인","1998","독립문공원길 17","-","중개거래","서울 서대문구","25.07.24"
"4453","서울특별시 동작구 흑석동","328","0328","0000","흑석동양아파트","84.9910","202504","26","115,000","102","12","개인","개인","2003","서달로1길 17","-","중개거래","서울 동작구","25.08.14"
"4454","서울특별시 영등포구 양평동3가","101","0101","0000","양평현대6차","84.9400","202504","26","109,000","609","4","개인","개인","2000","선유로 207","-","중개거래","서울 영등포구","25.07.15"
"4455","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202504","26","95,000","402","18","개인","개인","2018","백련산로 37","-","중개거래","서울 영등포구, 서울 은평구","25.07.08"
"4456","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202504","26","96,500","401","4","개인","개인","2018","백련산로 37","-","중개거래","서울 은평구","25.08.20"
"4457","서울특별시 동작구 사당동","1133","1133","0000","삼성래미안","60.7390","202504","26","106,000","113","20","개인","개인","2003","사당로23바길 9","-","중개거래","서울 동작구","25.05.30"
"4458","서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.9900","202504","26","100,500","103","10","개인","개인","2020","초안산로2라길 26","-","중개거래","서울 노원구, 서울 성북구","25.07.25"
"4459","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202504","26","102,000","106","14","개인","개인","2001","난계로 114-31","-","중개거래","서울 중구","25.09.22"
"4460","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","71.3300","202504","26","99,000","108","12","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.07.30"
"4461","서울특별시 강동구 고덕동","486","0486","0000","아남1","84.9100","202504","26","103,500","-","7","개인","개인","1996","양재대로 1706","20250808","중개거래","서울 강동구","-"
"4462","서울특별시 양천구 신월동","1063","1063","0000","롯데캐슬","84.9840","202504","26","99,500","106","18","개인","개인","2014","중앙로29길 61","-","중개거래","서울 양천구","25.08.05"
"4463","서울특별시 양천구 신월동","1063","1063","0000","롯데캐슬","84.9840","202504","26","99,500","-","18","개인","개인","2014","중앙로29길 61","20250610","중개거래","서울 양천구","-"
"4464","서울특별시 송파구 마천동","607","0607","0000","송파파크데일2단지","84.8600","202504","26","99,000","206","12","개인","개인","2011","성내천로47길 38","-","중개거래","서울 송파구","25.06.30"
"4465","서울특별시 구로구 구로동","1263","1263","0000","신도림롯데아파트","84.9300","202504","26","97,500","107","19","개인","개인","1999","새말로 31","-","중개거래","서울 구로구","25.09.05"
"4466","서울특별시 마포구 아현동","692","0692","0000","서서울삼성","84.8900","202504","26","104,000","102","15","개인","개인","1998","마포대로 262","-","중개거래","서울 마포구","25.08.01"
"4467","서울특별시 강서구 등촌동","715","0715","0000","등촌동아이파크","84.9958","202504","26","109,000","125","7","개인","개인","2004","등촌로 163","-","중개거래","서울 강서구","25.08.06"
"4468","서울특별시 영등포구 영등포동","647","0647","0000","영등포푸르지오","79.7770","202504","26","112,000","201","8","개인","개인","2002","도신로29길 28","-","중개거래","서울 영등포구","25.06.27"
"4469","서울특별시 은평구 진관동","62","0062","0000","은평스카이뷰자이","84.7488","202504","26","113,000","102동","8","개인","개인","2019","통일로 1034","-","중개거래","서울 은평구","25.09.04"
"4470","서울특별시 서대문구 대현동","144","0144","0000","신촌럭키","83.3800","202504","26","95,000","105","3","개인","개인","1999","이화여대길 50-12","-","중개거래","서울 서대문구","25.07.31"
"4471","서울특별시 영등포구 문래동4가","67","0067","0000","리버뷰신안인스빌1단지","84.9950","202504","26","98,000","101","16","개인","개인","2008","도림로145길 28","-","중개거래","서울 영등포구","25.06.27"
"4472","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202504","26","110,000","203","13","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.06.26"
"4473","서울특별시 동작구 동작동","331","0331","0000","금강KCC","84.9500","202504","26","115,000","103","20","개인","개인","2003","동작대로39가길 55","-","중개거래","서울 동작구","25.06.20"
"4474","서울특별시 동작구 상도동","415","0415","0000","중앙하이츠빌","84.9883","202504","26","108,250","104","13","개인","개인","2003","상도로 320","-","중개거래","서울 동작구","25.07.07"
"4475","서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.5300","202504","26","109,000","102","2","개인","개인","1989","독서당로 431","-","중개거래","서울 성동구","25.08.13"
"4476","서울특별시 영등포구 양평동3가","79","0079","0000","현대3차","84.7000","202504","26","104,200","301","16","개인","개인","1991","선유동2로 23","-","중개거래","서울 영등포구","25.09.19"
"4477","서울특별시 동대문구 답십리동","998","0998","0000","두산위브","84.9100","202504","26","110,000","103","20","개인","개인","2007","황물로15길 25","-","중개거래","서울 동대문구","25.07.31"
"4478","서울특별시 영등포구 당산동4가","92","0092","0000","현대2","80.0700","202504","26","97,000","-","2","개인","개인","1986","국회대로29길 5","-","중개거래","서울 영등포구","25.07.25"
"4479","서울특별시 동작구 노량진동","323","0323","0000","우성","84.9600","202504","25","110,000","101","9","개인","개인","1997","만양로8길 50","-","중개거래","서울 동작구","25.08.18"
"4480","서울특별시 동작구 상도동","415","0415","0000","중앙하이츠빌","84.9883","202504","25","109,000","109","14","개인","개인","2003","상도로 320","-","중개거래","서울 동작구","25.08.29"
"4481","서울특별시 강동구 강일동","670","0670","0000","강일리버파크5단지","84.5300","202504","25","96,250","506","8","개인","개인","2009","아리수로97길 20","-","중개거래","서울 강동구","25.07.30"
"4482","서울특별시 강서구 마곡동","1525","1525","0000","마곡푸르지오","84.8000","202504","25","110,000","105","4","개인","개인","2008","방화대로34길 88","-","중개거래","서울 강서구","25.07.10"
"4483","서울특별시 성동구 옥수동","557","0557","0000","극동옥정","84.9300","202504","25","110,000","-","5","개인","개인","1998","한림말길 24","-","중개거래","서울 성동구","25.07.23"
"4484","서울특별시 동대문구 답십리동","1002","1002","0000","청계한신휴플러스","73.9600","202504","25","114,400","105","5","개인","개인","2010","서울시립대로 14","-","중개거래","서울 동대문구","25.08.07"
"4485","서울특별시 강동구 성내동","598","0598","0000","성내1차e-편한세상","83.9500","202504","25","103,300","102","7","개인","개인","2003","천호대로168길 58","-","중개거래","서울 강동구","25.07.24"
"4486","서울특별시 서초구 서초동","1514-6","1514","0006","옥스포드빌라트","76.4100","202504","25","105,000","-","5","개인","개인","2003","명달로20길 25","20250701","중개거래","서울 서초구","-"
"4487","서울특별시 송파구 오금동","11","0011","0000","현대백조","78.5900","202504","25","115,000","101","17","개인","개인","1997","양재대로72길 15","-","중개거래","서울 송파구","25.06.13"
"4488","서울특별시 성북구 길음동","1287-1","1287","0001","롯데캐슬골든힐스","84.9300","202504","25","95,000","1101","17","개인","개인","2019","서경로 60","-","중개거래","서울 성북구","25.06.27"
"4489","서울특별시 성동구 마장동","822","0822","0000","신성미소지움","84.9900","202504","24","102,500","-","17","개인","개인","2004","마장로39길 43","20250425","중개거래","서울 성동구","-"
"4490","서울특별시 서대문구 영천동","100","0100","0000","독립문삼호","84.7800","202504","24","103,500","107","10","개인","개인","1995","독립문로 10","-","중개거래","서울 서대문구","25.06.02"
"4491","서울특별시 강동구 고덕동","486","0486","0000","아남1","78.3000","202504","24","101,000","7","6","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","25.07.07"
"4492","서울특별시 영등포구 양평동3가","79-4","0079","0004","현대2차","80.9200","202504","24","114,000","202","12","개인","개인","1990","선유동2로 29","-","중개거래","서울 영등포구","25.08.27"
"4493","서울특별시 노원구 공릉동","758","0758","0000","태릉해링턴플레이스","74.9500","202504","24","97,000","108","16","개인","개인","2022","공릉로34길 86","-","중개거래","서울 노원구","25.06.05"
"4494","서울특별시 성동구 마장동","822","0822","0000","신성미소지움","84.9900","202504","24","102,500","103","17","개인","개인","2004","마장로39길 43","-","중개거래","서울 성동구","25.06.04"
"4495","서울특별시 성북구 길음동","1284","1284","0000","길음뉴타운8단지(래미안)","84.8200","202504","24","102,500","807","19","개인","개인","2010","길음로 33","-","중개거래","서울 성북구","25.07.30"
"4496","서울특별시 강서구 화곡동","1145","1145","0000","우장산롯데캐슬","85.0000","202504","24","109,500","101","18","개인","개인","2003","공항대로 382","-","중개거래","서울 강서구","25.07.30"
"4497","서울특별시 강동구 고덕동","486","0486","0000","아남1","84.9100","202504","24","109,000","7","8","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","25.09.23"
"4498","서울특별시 노원구 중계동","359-1","0359","0001","주공5","84.7900","202504","23","109,000","517","13","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","25.06.30"
"4499","서울특별시 구로구 신도림동","642","0642","0000","대림1","84.9500","202504","23","107,200","503","26","개인","개인","1999","신도림로 16","-","중개거래","서울 구로구","25.08.19"
"4500","서울특별시 성북구 길음동","1282","1282","0000","길음뉴타운5단지(래미안)","84.9600","202504","23","103,000","509","15","개인","개인","2006","길음로 74","-","중개거래","서울 성북구","25.08.08"
"4501","서울특별시 마포구 도화동","555","0555","0000","한화오벨리스크","75.7000","202504","23","104,500","-","21","개인","개인","2004","마포대로 33","-","중개거래","서울 마포구","25.07.30"
"4502","서울특별시 노원구 상계동","680","0680","0000","포레나노원","84.9728","202504","23","110,000","108","6","개인","개인","2020","노원로38길 76","-","중개거래","서울 노원구","25.04.24"
"4503","서울특별시 중구 신당동","842","0842","0000","약수하이츠","65.3700","202504","23","100,000","114","1","개인","개인","1999","동호로10길 30","-","중개거래","서울 서초구, 서울 중구","25.07.31"
"4504","서울특별시 마포구 대흥동","802","0802","0000","대흥동세양","84.6000","202504","23","115,000","-","6","개인","개인","2000","독막로 288","-","중개거래","서울 마포구","25.07.10"
"4505","서울특별시 은평구 응암동","766","0766","0000","백련산파크자이","84.6690","202504","23","96,300","108","11","개인","개인","2021","백련산로 67","-","중개거래","서울 은평구","25.07.10"
"4506","서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","84.6400","202504","22","97,500","419","7","개인","개인","2005","길음로 118","-","중개거래","서울 성북구","25.07.30"
"4507","서울특별시 마포구 창전동","438","0438","0000","신촌금호","84.8600","202504","22","108,000","101","17","개인","개인","2001","서강로9길 19","-","중개거래","서울 마포구","25.08.28"
"4508","서울특별시 강동구 명일동","38","0038","0000","삼익그린11차","66.8700","202504","22","115,000","701","7","개인","개인","1986","명일로 376","-","중개거래","경기 하남시, 서울 강동구","25.06.10"
"4509","서울특별시 동작구 상도동","421","0421","0000","삼성래미안2","84.7960","202504","22","113,000","207","6","개인","개인","2003","상도로55길 47","-","중개거래","서울 동작구","25.08.22"
"4510","서울특별시 서대문구 영천동","100","0100","0000","독립문삼호","84.7800","202504","22","105,500","108","12","개인","개인","1995","독립문로 10","-","중개거래","경기 성남시 분당구","25.06.19"
"4511","서울특별시 성동구 옥수동","4","0004","0000","현대","84.9000","202504","22","100,100","106","11","개인","개인","1990","독서당로40길 25","-","직거래","-","25.04.29"
"4512","서울특별시 영등포구 문래동3가","77-2","0077","0002","문래공원한신","79.4600","202504","22","107,000","2","3","개인","개인","1988","문래로20길 14","-","중개거래","서울 양천구, 서울 영등포구","25.07.22"
"4513","서울특별시 영등포구 영등포동","647","0647","0000","영등포푸르지오","73.1330","202504","22","112,900","210","12","개인","개인","2002","도신로29길 28","-","중개거래","서울 영등포구","25.08.11"
"4514","서울특별시 영등포구 영등포동","647","0647","0000","영등포푸르지오","73.1330","202504","22","112,900","-","12","개인","개인","2002","도신로29길 28","20250516","중개거래","서울 영등포구","-"
"4515","서울특별시 성북구 길음동","1284","1284","0000","길음뉴타운8단지(래미안)","84.8200","202504","22","110,000","803","13","개인","개인","2010","길음로 33","-","중개거래","서울 성북구","25.06.13"
"4516","서울특별시 서대문구 북가좌동","481","0481","0000","DMC래미안e편한세상","84.9500","202504","21","113,000","308","1","개인","개인","2012","수색로 100","-","중개거래","서울 강북구, 서울 서대문구","25.07.22"
"4517","서울특별시 마포구 도화동","357","0357","0000","도화동현대","68.2200","202504","21","107,000","104","3","개인","개인","1996","새창로 52","-","중개거래","서울 마포구","25.07.24"
"4518","서울특별시 성동구 금호동1가","1818","1818","0000","신금호두산위브","84.3300","202504","21","110,000","102","4","개인","개인","2006","행당로 27","-","중개거래","서울 성동구, 서울 용산구","25.06.12"
"4519","서울특별시 동대문구 답십리동","1002","1002","0000","청계한신휴플러스","73.9600","202504","21","104,750","107","1","개인","개인","2010","서울시립대로 14","-","중개거래","서울 동대문구","25.07.21"
"4520","서울특별시 노원구 하계동","270","0270","0000","현대","84.9500","202504","21","109,000","104","13","개인","개인","1988","섬밭로 232","-","중개거래","서울 노원구","25.06.24"
"4521","서울특별시 강서구 가양동","1496","1496","0000","일신건영휴먼빌","84.9500","202504","21","95,000","101","9","개인","개인","2004","강서로 490","-","중개거래","서울 강서구","25.05.29"
"4522","서울특별시 노원구 중계동","359-1","0359","0001","주공5","76.5100","202504","21","96,500","515","10","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","25.08.28"
"4523","서울특별시 강동구 둔촌동","546","0546","0000","신성둔촌미소지움1","84.8600","202504","21","97,500","101","1","개인","개인","1998","명일로 102","-","중개거래","서울 강동구","25.09.11"
